sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D1200-to-404_W607_D1200-P260-A0p6_0p9-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D1200-to-404_W607_D1200-P260-A0p6_0p9-N6-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_envelope_annulus_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,260,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,6,62260,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,582.1595183167901,1067028.4894023335,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.6666666666666666,0.8035245004370998,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D1200-to-404_W607_D1200-P270-A0p6_0p9-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D1200-to-404_W607_D1200-P270-A0p6_0p9-N6-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_envelope_annulus_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,270,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,6,62270,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,662.1748721246696,1049695.3464563128,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.6666666666666666,0.7515196396054789,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D1200-to-404_W607_D1200-P280-A0p6_0p9-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D1200-to-404_W607_D1200-P280-A0p6_0p9-N6-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_envelope_annulus_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,280,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,6,62280,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,745.7017261358016,1421851.5436845452,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.3333333333333333,0.7302293124159585,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D1200-to-404_W607_D1200-P290-A0p6_0p9-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D1200-to-404_W607_D1200-P290-A0p6_0p9-N6-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_envelope_annulus_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,290,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,6,62290,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,842.5742820751493,1494767.9588694798,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.3333333333333333,0.6533319892215355,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D1200-to-404_W607_D1200-P300-A0p6_0p9-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D1200-to-404_W607_D1200-P300-A0p6_0p9-N6-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_envelope_annulus_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,300,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,6,62300,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,945.5187258685082,1525308.2564384053,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.6666666666666666,0.7044208704115749,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P40-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P40-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,40,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70040,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,0.5,0.5,0.17981847093471273,178.3142184945567,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,3,0.5,0.6237322707563376,0.3333333333333333,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P60-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P60-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,60,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70060,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,1.5553566936432113,2614.500221953905,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P100-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P100-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,100,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70100,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,15.689519343272769,20870.816522014455,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P150-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P150-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,150,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70150,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,76.3595037876586,171716.65154805276,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.8333333333333334,0.5113207582632125,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P220-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P220-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,220,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70220,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,318.84797475208364,555125.00100517,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,2,0.3333333333333333,0.47234732085244313,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P230-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P230-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,230,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70230,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,369.6920434764952,745870.8817698532,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,3,0.5,0.5350997729469006,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P240-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P240-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,240,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70240,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,430.8193674842769,697568.8928058423,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,1,0.16666666666666666,0.44226522189308715,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P250-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P250-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,250,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70250,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,496.5237138649434,891036.21401881,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,4,0.6666666666666666,0.644033769690154,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P260-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P260-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,260,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70260,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,569.1587059551312,1163440.595155767,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P270-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P270-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,270,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70270,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,644.0833978897232,1038987.0251179171,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,3,0.5,0.5211207286644723,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_candidate_envelope_annulus_window_sweep_v1,ANN-404_W500_D900-to-404_W580_D900-P280-A0p4_0p7-N6-TH85,run sparse annulus-window context on sidewall-aware candidate envelope dimensions for selected-annulus and response follow-up,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,annulus_window_sweep_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""599_NODI_SIDEWALL_CANDIDATE_ENVELOPE_HIGHER_EVENT_SWEEP_20260702"", ""run_single_case_batch"", ""selected_annulus_edge_norm_min_max""]",ANN-404_W500_D900-to-404_W580_D900-P280-A0p4_0p7-N6-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_envelope_annulus_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,280,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,6,70280,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,6,1.0,1.0,729.3793644308216,1335611.4131092906,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
