synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,weighting_mode,weighted_event_rows,canonical_window_present,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction,window_summary_json
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W627-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_summary_context_not_selection,627,607,20,above_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,122.96395485498336,221581.10685115773,0.11357405364071432,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 149.36916572350316, ""snr_contribution"": 259057.55702121076, ""selected_annulus_fraction_contribution"": 0.10971708041007047}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 126.0517744290425, ""snr_contribution"": 225815.78363575583, ""selected_annulus_fraction_contribution"": 0.13138138210656536}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 93.47092441240446, ""snr_contribution"": 179869.9798965066, ""selected_annulus_fraction_contribution"": 0.09962369840550715}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W627-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_summary_context_not_selection,627,607,20,above_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p6_0p9,0p6_0p9,128.70285663605077,233813.26958334344,0.12051282051282053,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 128.71726740206782, ""snr_contribution"": 223216.62111263332, ""selected_annulus_fraction_contribution"": 0.0942307692307692}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.6368176050723, ""snr_contribution"": 230430.06610368675, ""selected_annulus_fraction_contribution"": 0.13269230769230772}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.75448490101218, ""snr_contribution"": 247793.1215337103, ""selected_annulus_fraction_contribution"": 0.13461538461538464}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W647-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W647/D1200,width_sweep_summary_context_not_selection,647,607,40,above_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,84.83889776531987,156511.13795627007,0.07326680960356353,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 122.48226349714447, ""snr_contribution"": 228285.92920873658, ""selected_annulus_fraction_contribution"": 0.0871142040552798}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 79.70934167167535, ""snr_contribution"": 145513.08012883953, ""selected_annulus_fraction_contribution"": 0.06744764486301852}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 52.3250881271398, ""snr_contribution"": 95734.40453123412, ""selected_annulus_fraction_contribution"": 0.06523857989239232}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W647-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W647/D1200,width_sweep_summary_context_not_selection,647,607,40,above_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,124.25895480671193,228931.11544183982,0.10936899044247712,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 150.90675684526678, ""snr_contribution"": 281397.91496419767, ""selected_annulus_fraction_contribution"": 0.10523201825800467}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 127.45132881754512, ""snr_contribution"": 232659.09383262214, ""selected_annulus_fraction_contribution"": 0.10632322272306291}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 94.4187787573239, ""snr_contribution"": 172736.33752869975, ""selected_annulus_fraction_contribution"": 0.11655173034636382}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D1200-W647-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D1200,404/W607/D1200,404/W647/D1200,width_sweep_summary_context_not_selection,647,607,40,above_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p5_0p8,0p4_0p7,130.0569145097975,239283.79757088967,0.1185897435897436,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 130.04264710081685, ""snr_contribution"": 242511.30431853246, ""selected_annulus_fraction_contribution"": 0.09038461538461537}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 130.0657888529252, ""snr_contribution"": 237426.822943178, ""selected_annulus_fraction_contribution"": 0.1076923076923077}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 130.06230757565044, ""snr_contribution"": 237913.26545095857, ""selected_annulus_fraction_contribution"": 0.15769230769230771}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W540-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W540/D900,width_sweep_summary_context_not_selection,540,580,-40,below_current_candidate_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,61.33634626922685,115263.66549857141,0.060626385726146925,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 74.03932091971711, ""snr_contribution"": 138417.50286580337, ""selected_annulus_fraction_contribution"": 0.0689571974031563}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 48.63337161873658, ""snr_contribution"": 92109.82813133944, ""selected_annulus_fraction_contribution"": 0.05229557404913755}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W540-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W540/D900,width_sweep_summary_context_not_selection,540,580,-40,below_current_candidate_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,103.05874274438696,193724.64915503468,0.10097640023325957,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 118.36608155417947, ""snr_contribution"": 221256.82225039852, ""selected_annulus_fraction_contribution"": 0.10838932481138162}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 87.75140393459444, ""snr_contribution"": 166192.47605967088, ""selected_annulus_fraction_contribution"": 0.0935634756551375}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W540-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W540/D900,width_sweep_summary_context_not_selection,540,580,-40,below_current_candidate_width,uniform_edge_mass,26,True,0p5_0p8,0p6_0p9,0p6_0p9,120.82386589452773,227325.50597884855,0.1182692307692308,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 120.78395127126238, ""snr_contribution"": 225760.3596098985, ""selected_annulus_fraction_contribution"": 0.10961538461538464}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 120.86378051779306, ""snr_contribution"": 228890.6523477986, ""selected_annulus_fraction_contribution"": 0.12692307692307694}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W560-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W560/D900,width_sweep_summary_context_not_selection,560,580,-20,below_current_candidate_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,62.303322576382385,119581.16274110242,0.065414380109964,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 75.24264158254023, ""snr_contribution"": 148240.02991227416, ""selected_annulus_fraction_contribution"": 0.07012726721379679}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 49.36400357022454, ""snr_contribution"": 90922.2955699307, ""selected_annulus_fraction_contribution"": 0.06070149300613122}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W560-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W560/D900,width_sweep_summary_context_not_selection,560,580,-20,below_current_candidate_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,104.68164066436553,200468.0025126452,0.10928279314711038,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 120.29325408539646, ""snr_contribution"": 236897.04914653892, ""selected_annulus_fraction_contribution"": 0.11026909919990992}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 89.07002724333461, ""snr_contribution"": 164038.9558787515, ""selected_annulus_fraction_contribution"": 0.10829648709431085}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W560-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W560/D900,width_sweep_summary_context_not_selection,560,580,-20,below_current_candidate_width,uniform_edge_mass,26,True,0p5_0p8,0p5_0p8,0p5_0p8,122.71652950283831,233792.2909634589,0.1288461538461539,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 122.75232181911974, ""snr_contribution"": 241686.4767154346, ""selected_annulus_fraction_contribution"": 0.11153846153846156}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 122.68073718655688, ""snr_contribution"": 225898.1052114832, ""selected_annulus_fraction_contribution"": 0.1461538461538462}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W580-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W580/D900,width_sweep_summary_context_not_selection,580,580,0,current_candidate_envelope_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,63.18391972849713,122404.85285715087,0.06817449464743933,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 76.273836143266, ""snr_contribution"": 143033.6935601319, ""selected_annulus_fraction_contribution"": 0.08167634369805304}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 50.09400331372826, ""snr_contribution"": 101776.01215416982, ""selected_annulus_fraction_contribution"": 0.05467264559682562}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W580-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W580/D900,width_sweep_summary_context_not_selection,580,580,0,current_candidate_envelope_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,106.16724138428313,206161.52179078263,0.11278120635411248,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 121.94543106842751, ""snr_contribution"": 228640.6452575936, ""selected_annulus_fraction_contribution"": 0.12774605179603574}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 90.38905170013875, ""snr_contribution"": 183682.39832397166, ""selected_annulus_fraction_contribution"": 0.09781636091218922}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W580-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W580/D900,width_sweep_summary_context_not_selection,580,580,0,current_candidate_envelope_width,uniform_edge_mass,26,True,0p5_0p8,0p6_0p9,0p6_0p9,124.47109633255388,243198.34544813563,0.1307692307692308,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 124.44017608569047, ""snr_contribution"": 233297.1223392915, ""selected_annulus_fraction_contribution"": 0.12884615384615386}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 124.5020165794173, ""snr_contribution"": 253099.5685569798, ""selected_annulus_fraction_contribution"": 0.13269230769230772}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,above_current_candidate_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,63.932295341348095,120123.85483120728,0.06818138694122972,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 77.18508016880577, ""snr_contribution"": 142655.0318593752, ""selected_annulus_fraction_contribution"": 0.07748716880713699}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 50.67951051389041, ""snr_contribution"": 97592.67780303938, ""selected_annulus_fraction_contribution"": 0.058875605075322454}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,above_current_candidate_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,107.42577516351935,202104.97062084562,0.11345846993132296,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 123.40613769327638, ""snr_contribution"": 228117.15235545026, ""selected_annulus_fraction_contribution"": 0.12173407323087003}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 91.44541263376232, ""snr_contribution"": 176092.788886241, ""selected_annulus_fraction_contribution"": 0.10518286663177588}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W600-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_summary_context_not_selection,600,580,20,above_current_candidate_width,uniform_edge_mass,26,True,0p5_0p8,0p6_0p9,0p6_0p9,125.94477890368552,237675.69144391987,0.13269230769230772,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 125.93280546190365, ""snr_contribution"": 232806.61261740891, ""selected_annulus_fraction_contribution"": 0.1230769230769231}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 125.9567523454674, ""snr_contribution"": 242544.77027043083, ""selected_annulus_fraction_contribution"": 0.14230769230769233}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,above_current_candidate_width,comsol_outlet_flux_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,64.67112653216431,120662.82292501716,0.06862591565251558,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 78.08982180474155, ""snr_contribution"": 138839.2447035784, ""selected_annulus_fraction_contribution"": 0.07669504243830996}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 51.25243125958706, ""snr_contribution"": 102486.4011464559, ""selected_annulus_fraction_contribution"": 0.060556788866721195}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,above_current_candidate_width,comsol_residence_fraction,26,True,0p5_0p8,0p5_0p8,0p5_0p8,108.66741483684363,203438.93775420415,0.11471438875881812,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 124.85400071167986, ""snr_contribution"": 221917.036782712, ""selected_annulus_fraction_contribution"": 0.12129930859802569}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 92.48082896200741, ""snr_contribution"": 184960.83872569626, ""selected_annulus_fraction_contribution"": 0.10812946891961055}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W500_D900-W620-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_summary_context_not_selection,620,580,40,above_current_candidate_width,uniform_edge_mass,26,True,0p5_0p8,0p5_0p8,0p6_0p9,127.39899024816577,240639.40820653478,0.13461538461538464,"[{""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 127.41102275425804, ""snr_contribution"": 226426.5804944949, ""selected_annulus_fraction_contribution"": 0.1230769230769231}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 127.38695774207349, ""snr_contribution"": 254852.23591857465, ""selected_annulus_fraction_contribution"": 0.1461538461538462}]"
