sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,candidate_envelope_route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,window_reference_context,priority_context,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P270-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P270-N16-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,404/W607/D1200,followup_window_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,270,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,16,62570,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,662.3273857197821,1261069.6850512335,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.5,0.740622135041423,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P280-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P280-N16-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,404/W607/D1200,followup_window_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,280,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,16,62580,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,749.1213524086935,1629590.0246485956,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,6,0.375,0.7936980377720689,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P290-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P290-N16-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,404/W607/D1200,followup_window_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,290,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,16,62590,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,840.6843973434208,1489670.7169373657,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.5,0.7865588226623428,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P300-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D1200-to-404_W607_D1200-A0p6_0p9-P300-N16-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,404/W607/D1200,followup_window_context_not_selection,404,500,607,607,candidate_envelope_runtime_top_aperture_surrogate,107,1200,1200,300,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,16,62600,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,945.2823069885105,1767047.4883282632,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.4375,0.7213318062911344,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P40-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P40-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,40,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63340,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,0.75,0.75,0.18663495708128622,299.48474092032194,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.375,0.6113842628314302,0.8333333333333334,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P60-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P60-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,60,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63360,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,1.5300256991402308,2937.7031267613743,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.375,0.6422285093589052,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P100-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P100-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,100,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63400,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,15.436675440316055,27153.32692691358,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.1875,0.6531642332715492,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P150-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P150-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,150,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63450,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,77.76401390294303,132146.6308194073,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,7,0.4375,0.6972003693327259,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P220-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P220-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,220,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63520,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,316.43562388296243,543255.3114799126,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.375,0.7149351032600242,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P230-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P230-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,230,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63530,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,372.4063047183027,748496.554000963,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.375,0.6684583430419576,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P240-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P240-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,240,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63540,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,434.2504612401498,719987.135876565,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.5,0.6647765375394799,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P250-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P250-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,250,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63550,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,500.5705679658607,855299.6410893961,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.25,0.6826730049209584,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P260-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P260-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,260,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63560,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,569.8159545580966,1057447.280514446,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.5,0.6074549218823875,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P270-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P270-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,270,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63570,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,645.2681944548132,1210788.8386083848,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.5,0.7222876789561888,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W500_D900-to-404_W580_D900-A0p5_0p8-P280-N16-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,404/W580/D900,followup_window_context_not_selection,404,500,580,580,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,280,0p5_0p8,0.5,0.8,True,canonical_reference_window,canonical_reference_retained,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,16,63580,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,729.2430628925397,1639377.4385822893,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.5,0.6719229646558053,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
