synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_event_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,width_sweep_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P150-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P150-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,150,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.3038099961013544,0.4166666666666667,0.12658749837556435,78.09898306320325,140921.1542444551,23.727251739951523,42813.255321606266,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P150-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P150-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,150,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.35183815564763465,0.4166666666666667,0.14659923151984777,78.09898306320325,140921.1542444551,27.478202158913287,49581.439001104925,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.29999999999999993,0.4166666666666667,0.12499999999999997,325.7736459783354,622278.633385599,97.73209379350061,186683.59001567966,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.3038099961013544,0.4166666666666667,0.12658749837556435,325.7736459783354,622278.633385599,98.9732901146021,189054.469182835,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P220-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,220,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.35183815564763465,0.4166666666666667,0.14659923151984777,325.7736459783354,622278.633385599,114.619598759623,218941.36666931977,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.25,0.07499999999999998,380.4629930427593,666626.096328711,114.13889791282777,199987.82889861325,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.25,0.07020871582417186,380.4629930427593,666626.096328711,106.84727264061186,187211.84863247795,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P230-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,230,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.25,0.08695788501865784,380.4629930427593,666626.096328711,132.33702881146672,231873.58173995512,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.5,0.14999999999999997,444.30303941775173,676978.705538697,133.29091182532548,203093.61166160903,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.5,0.14041743164834372,444.30303941775173,676978.705538697,124.77578333718704,190119.22222472838,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P240-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,240,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.34783154007463135,0.5,0.17391577003731568,444.30303941775173,676978.705538697,154.54261046051622,235474.54574525534,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P250-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P250-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,250,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.29999999999999993,0.16666666666666666,0.04999999999999999,514.2600335284184,962180.3999309206,154.27801005852547,288654.1199792761,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P250-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D1200-to-404_W627_D1200-A0p4_0p7-P250-N12-TH85,404/W500/D1200,404/W607/D1200,404/W627/D1200,width_sweep_weighted_context_not_selection,627,607,20,below_boundary_anchor_width,0p4_0p7,250,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.28083486329668744,0.16666666666666666,0.04680581054944791,514.2600335284184,962180.3999309206,144.42214621490328,270213.8010813521,comsol_transport_bin_surrogate_not_exact_pxu
