followup_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_width_rounding_policy,candidate_top_width_delta_nm,D_nm,depth_nm,diameter_nm,source_dimension_context_band,source_dimension_update_action_594,source_W_top_compensated_proxy_nm,source_mean_peak_height_delta_85_vs_90,source_selected_annulus_fraction_delta_85_vs_90,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,geometry_not_propagated_to_reference_field,reference_uses_rectangular_width_depth_surrogate,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D1200-P280-W500_to_W607-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D1200-P280-W500_to_W607-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_dimension_context_not_selection,404,500,607,607,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,107,1200,1200,280,geometry_respecification_context,widen_or_shallow_for_particle_support,606.0559507432461,-10.047964099130127,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,2,60167,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,751.8322182201773,1754312.2837875532,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D1200-P290-W500_to_W607-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D1200-P290-W500_to_W607-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_dimension_context_not_selection,404,500,607,607,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,107,1200,1200,290,geometry_respecification_context,widen_or_shallow_for_particle_support,606.0941491186795,2.547197694182728,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,2,60194,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,843.7460188433106,1275429.1226003028,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D1200-P300-W500_to_W607-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D1200-P300-W500_to_W607-TH85,404/W500/D1200,join_key_only_not_selection,404/W607/D1200,candidate_dimension_context_not_selection,404,500,607,607,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,107,1200,1200,300,geometry_respecification_context,widen_or_shallow_for_particle_support,606.132347494113,0.8582858379496656,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,397.02720753778243,397.02720753778243,open,2,60221,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,950.523113655218,2204723.870031328,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7822979662183701,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P220-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P220-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,220,dimension_update_required_context,widen_or_shallow_for_particle_support,579.580161432868,0.8176098703677326,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60158,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,315.84074226825106,490541.8930472716,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P230-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P230-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,230,dimension_update_required_context,widen_or_shallow_for_particle_support,579.6183598083014,-1.8322229208001772,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60185,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,373.7881483172094,562644.8610460481,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6178324389526726,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P240-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P240-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,240,dimension_update_required_context,widen_or_shallow_for_particle_support,579.6565581837349,-2.058869190765563,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60212,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,437.8809422075591,675920.3691786593,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P250-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P250-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,250,dimension_update_required_context,widen_or_shallow_for_particle_support,579.6947565591685,0.023436531896322776,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60239,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,498.24408397135585,888679.1602998611,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5071055208985364,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P260-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P260-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,260,dimension_update_required_context,widen_or_shallow_for_particle_support,579.7329549346018,-0.9820599447958784,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60266,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,569.0520721404775,1294310.125103631,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P270-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P270-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,270,dimension_update_required_context,widen_or_shallow_for_particle_support,579.7711533100353,8.566047665108727,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60293,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,651.9476268144808,1137892.0798582125,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P280-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P280-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,280,dimension_update_required_context,widen_or_shallow_for_particle_support,579.8093516854688,8.064279262180662,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60320,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,735.7160411512419,1568036.1459776186,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P290-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P290-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,290,dimension_update_required_context,widen_or_shallow_for_particle_support,579.8475500609022,-6.690468009311189,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60347,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,822.6610827639211,1480339.725215768,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7358329542093859,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W500_D900-P300-W500_to_W580-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W500_D900-P300-W500_to_W580-TH85,404/W500/D900,join_key_only_not_selection,404/W580/D900,candidate_dimension_context_not_selection,404,500,580,580,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,300,dimension_update_required_context,widen_or_shallow_for_particle_support,579.8857484363358,14.117829616524205,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,422.5204056533368,422.5204056533368,open,2,60374,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,922.6404613199172,2498545.1026818464,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P220-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P220-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,220,dimension_update_required_context,widen_or_shallow_for_particle_support,679.580161432868,-5.453623604612744,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60311,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,324.8907382940382,494393.91444793425,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7501910637386345,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P230-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P230-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,230,dimension_update_required_context,widen_or_shallow_for_particle_support,679.6183598083014,-1.6088724867666429,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60338,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,386.2240707977857,698601.5354971441,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.5287613573682407,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P240-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P240-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,240,dimension_update_required_context,widen_or_shallow_for_particle_support,679.6565581837349,3.892233369278358,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60365,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,447.50451095992105,559292.7394353107,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,1.0,0.6565105660108497,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
